datetime;15;16.11111111;17.22222222;18.33333333;19.44444444;20.55555556;21.66666667;22.77777778;23.88888889;25
01.04.17 23:00;2849199;2849199;2539243;2539243;2725494;2749822;3576932;3576932;3509742;3577412
01.05.17 00:00;2992966;4188219;3763694;2950908;2991374;2991374;5708201;4391931;2977305;3665679
01.05.17 01:00;2995299;4190552;3766027;2953241;2993707;2993707;5710534;4394264;2979638;3668012
01.05.17 02:00;2940616;4190552;3766027;2953241;2993707;2993707;5710534;4394264;2979638;3668012
01.05.17 03:00;2940616;4190552;3766027;2953241;2993707;2993707;5710534;4394264;2979638;3668012
01.05.17 04:00;2940616;4190552;3766027;2994774;3035240;3035240;5710534;4394264;2979638;3668012
01.05.17 05:00;7311025;8506278;8101963;7390620;7442690;7421630;10096924;8845747;7308641;8004575
01.05.17 06:00;19485465;20696118;20722888;20836678;20900798;20882118;21735538;20573738;15775668;16471602
01.05.17 07:00;17518675;19171818;19186958;19239838;19294718;19306958;20566258;19297808;14741468;15429842
01.05.17 08:00;16013862;15920453;15920453;15935553;15958223;15972433;18938388;17634878;16238696;16398250
01.05.17 09:00;15463578;15525868;15540808;15552528;15666003;15666003;15706283;15771594;15746805;15767846
01.05.17 10:00;11014151;11108211;11104547;11141757;11203717;11207317;11258934;11307884;11291884;11298270
01.05.17 11:00;9373871;9402061;9398397;9451527;9504907;9509207;9542714;9608054;9606144;9603910
01.05.17 12:00;9069461;9075401;9071737;9086017;9139397;9132747;9172244;9259924;9246564;9245320
01.05.17 13:00;6156472;6156472;6153568;6165581;6199429;6238793;6263078;6268819;6268819;6304386
01.05.17 14:00;4382372;4382372;4376564;4376564;4376564;4431316;4476205;4476205;4476205;4524001
01.05.17 15:00;3356305;3356305;3356305;3356305;3356305;3356305;3459409;3459409;3459409;3459409
01.05.17 16:00;4217369;4217369;4217369;4239057;4237433;4279601;4279601;4312582;4303793;4324834
01.05.17 17:00;21771880;21769280;21752390;21849470;21914700;21935780;22088660;22146050;22146050;22146050
01.05.17 18:00;22936760;22934160;22931360;23115820;23145450;23177700;23361300;23365560;23365560;23365560
01.05.17 19:00;22936760;22934160;22931360;23115820;23145450;23177700;23361300;23365560;23365560;23365560
01.05.17 20:00;22659000;22656400;22655840;22796610;22846020;22898210;23070370;23067490;23067490;23067490
01.05.17 21:00;21959390;21959390;21970350;22150760;22202640;22231560;22379030;22420920;22420920;22420920
01.05.17 22:00;22936760;22934160;22931360;23115820;23145450;23177700;23361300;23365560;23365560;23365560
01.05.17 23:00;22936760;22934160;22931360;23115820;23145450;23177700;23361300;23365560;23365560;23365560
01.06.17 00:00;10396240;11678493;11266838;10454052;10503788;10560988;13308685;12045655;10622999;11318933
01.06.17 01:00;10396240;11678493;11266838;10454052;10503788;10560988;13308685;12045655;10630559;11318933
01.06.17 02:00;10825924;12216723;11792198;10979412;11043568;11041328;14156865;12595375;11187729;11876103
01.06.17 03:00;11052247;12463853;12039328;11226542;11304998;11284338;14032035;12786125;11378479;12066853
01.06.17 04:00;13221430;14507303;14096538;13486905;13610371;13610371;15511467;14990985;13568799;14002984
01.06.17 05:00;11481327;12892933;12468408;11697155;11787215;11766555;14472719;13226132;11818486;12506860
01.06.17 06:00;18222967;19844460;20033660;20163730;20119970;19935290;20467190;19239880;14551870;15233254
01.06.17 07:00;17218897;19155670;19338310;19468380;19424620;19216900;19918260;18666560;14102190;14848964
01.06.17 08:00;10948661;10834445;10841745;10852035;10886805;10887085;14120410;12549530;11302366;11312902
01.06.17 09:00;6112621;6136149;6132907;6039291;6045580;6057111;6043553;6127374;6125684;6125684
01.06.17 10:00;6098939;6121361;6125377;6039606;6045895;6065335;6038219;6128397;6128397;6135462
01.06.17 11:00;6098939;6121361;6125377;6039606;6045895;6065335;6038219;6128397;6128397;6135462
01.06.17 12:00;6098939;6121361;6125377;6039606;6045895;6065335;6038219;6128397;6128397;6135462
01.06.17 13:00;5504617;5527039;5235036;5250726;5266098;5619435;5877805;6269668;6269668;6276733
